Model Combination,R² Score,MAE,MSE,RMSE
"('Random_Forest', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9892647598390253,4.311527918054024,43.32519074878814,6.5821873832935
"('Linear_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting')",0.98926474524228,4.326064514710752,43.32524965820833,6.582191858204099
"('Ridge_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting')",0.9892644777631143,4.326140572525607,43.32632914834569,6.582273858504042
"('Linear_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting')",0.9892641362176813,4.326851411448943,43.32770755449337,6.582378563596397
"('Random_Forest', 'XGBoost', 'KNN_Regressor', 'LightGBM')",0.9892639056611647,4.3231816912505,43.32863803251812,6.582449242684528
"('Linear_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting')",0.9892637895738751,4.325548265953875,43.32910653661227,6.582484829956866
"('Linear_Regression', 'Random_Forest', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting')",0.9892637075232626,4.326792602361799,43.32943767577467,6.582509982960502
"('Lasso_Regression', 'Random_Forest', 'XGBoost', 'Gradient_Boosting')",0.9892635239510764,4.325285282008595,43.33017853483931,6.582566257535074
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'LightGBM', 'MLP_Regressor')",0.9892634679877799,4.323488671324499,43.330404391034605,6.582583413146741
"('Ridge_Regression', 'Random_Forest', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting')",0.9892634379131086,4.326842680322633,43.33052576613647,6.582592632552653
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'LightGBM', 'MLP_Regressor')",0.9892633593332415,4.323358165556977,43.33084289809442,6.5826167211903215
"('Linear_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting')",0.98926328942732,4.325623707003849,43.33112502381668,6.58263815075815
"('Ridge_Regression', 'Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting')",0.989263007052473,4.325692640975151,43.332264629817345,6.582724711684163
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'KNN_Regressor', 'LightGBM', 'MLP_Regressor')",0.9892626880021295,4.322699938197068,43.33355225047475,6.582822513973376
"('Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'LightGBM', 'MLP_Regressor')",0.989262587638093,4.323603887883072,43.33395729879745,6.582853279452418
"('Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'LightGBM', 'MLP_Regressor')",0.9892624982222206,4.323514142276751,43.334318162613904,6.5828806887725
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'LightGBM', 'MLP_Regressor')",0.9892622687178662,4.322379026959493,43.33524439433148,6.5829510399464075
"('Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'KNN_Regressor', 'LightGBM', 'MLP_Regressor')",0.9892617962957126,4.322880739428223,43.337150991631994,6.58309585162118
"('Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'LightGBM', 'MLP_Regressor')",0.9892614152000545,4.322591043556644,43.338689014241496,6.583212666642442
"('Linear_Regression', 'Lasso_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'LightGBM', 'MLP_Regressor')",0.9892612777091297,4.3237029968314,43.33924389894379,6.583254810421954
"('Linear_Regression', 'Lasso_Regression', 'XGBoost', 'Support_Vector_Regressor', 'LightGBM', 'MLP_Regressor')",0.9892612044561874,4.323627285933607,43.33953953254437,6.583277263836331
"('Linear_Regression', 'Lasso_Regression', 'XGBoost', 'KNN_Regressor', 'LightGBM', 'MLP_Regressor')",0.9892604634493896,4.3228683573717115,43.3425300814636,6.5835043921504
"('Linear_Regression', 'Lasso_Regression', 'XGBoost', 'LightGBM', 'MLP_Regressor')",0.9892601135940928,4.322585301217662,43.34394202448843,6.583611624669884
"('Random_Forest', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9892594645105184,4.313773219176422,43.346561590446235,6.583810567630742
"('Linear_Regression', 'Ridge_Regression', 'Random_Forest', 'XGBoost', 'Gradient_Boosting')",0.9892575856994098,4.326812118831876,43.35414408030563,6.584386386012415
"('Linear_Regression', 'Random_Forest', 'XGBoost', 'Gradient_Boosting')",0.9892573018732934,4.326864667890718,43.35528954332699,6.584473368715754
"('Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9892571162394195,4.336025924626012,43.35603872293365,6.584530258335339
"('Random_Forest', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9892571000179812,4.336171567194942,43.35610418927585,6.584535229556893
"('Ridge_Regression', 'Random_Forest', 'XGBoost', 'Gradient_Boosting')",0.9892570002596468,4.326960575698261,43.356506793111514,6.584565801411017
"('Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9892569548391212,4.336419864787115,43.35669010088184,6.584579720899569
"('Random_Forest', 'XGBoost', 'Gradient_Boosting', 'MLP_Regressor')",0.9892568733599757,4.336825468165723,43.357018933722856,6.584604690770955
"('Lasso_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'LightGBM', 'MLP_Regressor')",0.9892559142433487,4.323549620875403,43.36088972843185,6.584898611856667
"('Lasso_Regression', 'XGBoost', 'Support_Vector_Regressor', 'LightGBM', 'MLP_Regressor')",0.9892558724162829,4.323426040017113,43.36105853374741,6.584911429453506
"('Lasso_Regression', 'XGBoost', 'KNN_Regressor', 'LightGBM', 'MLP_Regressor')",0.98925498454257,4.322854881673859,43.36464180691092,6.585183505940508
"('Lasso_Regression', 'XGBoost', 'LightGBM', 'MLP_Regressor')",0.989254690793839,4.322400993874771,43.36582731553584,6.585273518657812
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9892532192544179,4.314398831458437,43.371766141790424,6.585724420425624
"('Linear_Regression', 'Ridge_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9892523992468425,4.313461740907614,43.375075521374356,6.585975669661584
"('Linear_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'LightGBM', 'MLP_Regressor')",0.9892522087225084,4.3247094758441005,43.37584443785799,6.586034044693209
"('Linear_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'LightGBM', 'MLP_Regressor')",0.9892521902850726,4.324620958540809,43.37591884750455,6.586039693738913
"('Linear_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'LightGBM', 'MLP_Regressor')",0.9892519620385165,4.324575494617226,43.376840003010045,6.5861096257965555
"('Linear_Regression', 'XGBoost', 'Support_Vector_Regressor', 'LightGBM', 'MLP_Regressor')",0.9892519466610354,4.32449997302224,43.376902063317395,6.586114337249042
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'LightGBM')",0.9892517941582575,4.320675531004457,43.377517532729,6.586161061857583
"('Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'LightGBM', 'MLP_Regressor')",0.9892517892064565,4.324578668597236,43.37753751716486,6.5861625790110025
"('Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'LightGBM', 'MLP_Regressor')",0.989251775337605,4.324503638011636,43.377593488957686,6.586166828205742
"('Linear_Regression', 'Ridge_Regression', 'XGBoost', 'KNN_Regressor', 'LightGBM', 'MLP_Regressor')",0.9892514337014646,4.323993665717727,43.378972261181254,6.586271499200534
"('Linear_Regression', 'Ridge_Regression', 'XGBoost', 'LightGBM', 'MLP_Regressor')",0.989251237875306,4.323656441172717,43.37976257472339,6.586331495963696
"('Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'LightGBM')",0.9892512263211045,4.321005737536776,43.37980920507137,6.586335035896015
"('Linear_Regression', 'XGBoost', 'KNN_Regressor', 'LightGBM', 'MLP_Regressor')",0.9892511747468924,4.323956976790506,43.380017347837025,6.586350836983787
"('Ridge_Regression', 'XGBoost', 'KNN_Regressor', 'LightGBM', 'MLP_Regressor')",0.9892510062529745,4.323986181548462,43.380697354154805,6.586402459169558
"('Linear_Regression', 'XGBoost', 'LightGBM', 'MLP_Regressor')",0.9892509879367685,4.323623480737181,43.3807712745428,6.586408070757749
"('Ridge_Regression', 'XGBoost', 'LightGBM', 'MLP_Regressor')",0.9892508256668556,4.323661833793901,43.38142616207418,6.586457785644282
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'KNN_Regressor', 'LightGBM')",0.9892507682302377,4.321021891283621,43.381657964287136,6.586475382500654
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'LightGBM')",0.9892505111632585,4.320677919249321,43.38269543301135,6.586554139533915
"('Linear_Regression', 'Lasso_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9892504659079417,4.312535965421779,43.382878074032625,6.586568004206184
"('Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'KNN_Regressor', 'LightGBM')",0.9892502596864893,4.32139694791455,43.383710340813295,6.586631182995848
"('Linear_Regression', 'Lasso_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'LightGBM')",0.9892502458947732,4.32117161991216,43.3837660013034,6.586635408256889
"('Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'LightGBM')",0.9892499225022819,4.320962233376047,43.38507114596339,6.586734482728402
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.989249891684555,4.343102211325956,43.38519551988306,6.586743923964485
"('Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost')",0.989249851441975,4.311828741716067,43.385357930544636,6.5867562525528935
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9892498158798237,4.343142225391371,43.38550145197128,6.586767147240844
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9892495693462703,4.342398437455247,43.38649640998544,6.586842673844992
"('Lasso_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9892494945867597,4.31112637997736,43.38679812378105,6.586865576568346
"('Linear_Regression', 'Lasso_Regression', 'XGBoost', 'KNN_Regressor', 'LightGBM')",0.9892493555828139,4.321530468040907,43.387359114720894,6.586908160489327
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'Gradient_Boosting', 'MLP_Regressor')",0.9892493360115968,4.342332250085578,43.38743810007181,6.586914156118312
"('Linear_Regression', 'Lasso_Regression', 'XGBoost', 'Support_Vector_Regressor', 'LightGBM')",0.9892489253076223,4.3211123940168905,43.38909561567181,6.587039973741757
"('Ridge_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9892487143797344,4.3105073638613,43.38994687664455,6.587104589775735
"('Linear_Regression', 'Random_Forest', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9892483066674818,4.310291463413328,43.39159231827888,6.587229487294251
"('Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.989247661902608,4.3438271727015,43.394194454860916,6.587426998066917
"('Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9892476102011911,4.343810740061682,43.39440311099859,6.58744283550139
"('Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9892473288462453,4.343355696249948,43.395538600890916,6.587529020876562
"('Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'Gradient_Boosting', 'MLP_Regressor')",0.9892471391226448,4.343096718118934,43.39630428578121,6.587587136864393
"('Linear_Regression', 'Lasso_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9892458804145489,4.343912387656782,43.401384169187224,6.587972690379585
"('Linear_Regression', 'Lasso_Regression', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9892458417737916,4.343885990937142,43.40154011522618,6.587984526031173
"('Lasso_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'LightGBM')",0.9892457937208216,4.321036777589255,43.401734046993155,6.5879992446108515
"('Linear_Regression', 'Lasso_Regression', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9892455289268569,4.343440335848971,43.40280270021876,6.588080350164132
"('Linear_Regression', 'Lasso_Regression', 'XGBoost', 'Gradient_Boosting', 'MLP_Regressor')",0.9892453622701541,4.343190451367271,43.40347529191944,6.588131396072747
"('Lasso_Regression', 'XGBoost', 'KNN_Regressor', 'LightGBM')",0.98924515441052,4.32139947441558,43.404314170059344,6.588195061627983
"('Random_Forest', 'XGBoost', 'Gradient_Boosting', 'LightGBM')",0.9892448359747785,4.34309228940763,43.405599310311,6.588292594467173
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'LightGBM')",0.9892448311543959,4.322371980027808,43.40561876437003,6.58829407087829
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'Gradient_Boosting', 'CatBoost', 'LightGBM')",0.9892444712082143,4.327110021515317,43.407071432101944,6.588404316076993
"('Lasso_Regression', 'XGBoost', 'Support_Vector_Regressor', 'LightGBM')",0.9892444552226382,4.3208459476864505,43.407135946553936,6.588409212135653
"('Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'LightGBM')",0.9892443904687114,4.3224264196559,43.40739727989974,6.58842904491653
"('Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting')",0.9892443251320586,4.3335232598249736,43.40766096500624,6.588449056113755
"('Linear_Regression', 'Ridge_Regression', 'Random_Forest', 'Gradient_Boosting', 'CatBoost', 'LightGBM')",0.9892438786012754,4.325988404209804,43.40946307013563,6.588585817164077
"('Linear_Regression', 'Lasso_Regression', 'XGBoost', 'LightGBM')",0.9892436051679505,4.3224945197839135,43.41056659001782,6.588669561453042
"('Linear_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'LightGBM')",0.9892417217689227,4.321964629072377,43.418167595762675,6.589246360226841
"('Linear_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'LightGBM')",0.9892416223531622,4.32195812506483,43.418568817041546,6.589276805313429
"('Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'LightGBM')",0.9892414848407542,4.321977256716292,43.419123788445575,6.589318916887054
"('Lasso_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9892414220372959,4.343336865834691,43.41937725010723,6.58933814962529
"('Lasso_Regression', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9892414035183774,4.343337573698325,43.41945198860063,6.589343820791311
"('Lasso_Regression', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9892409986869244,4.342528714237276,43.421085803928555,6.589467793678679
"('Linear_Regression', 'Ridge_Regression', 'XGBoost', 'KNN_Regressor', 'LightGBM')",0.9892408886308435,4.322478833796637,43.42152996732187,6.589501496116521
"('Lasso_Regression', 'XGBoost', 'Gradient_Boosting', 'MLP_Regressor')",0.9892408665504476,4.342337768918222,43.421619079195665,6.589508257768228
"('Linear_Regression', 'XGBoost', 'KNN_Regressor', 'LightGBM')",0.9892408156295235,4.32239554841464,43.42182458542694,6.589523851191901
"('Ridge_Regression', 'XGBoost', 'KNN_Regressor', 'LightGBM')",0.9892406839410454,4.322360862169275,43.42235605266484,6.589564177748392
"('Random_Forest', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost')",0.9892405986751107,4.308796187986663,43.42270016819695,6.5895902883409185
"('Linear_Regression', 'Lasso_Regression', 'Random_Forest', 'Gradient_Boosting', 'CatBoost', 'LightGBM')",0.9892405119138615,4.324963352026581,43.423050318507016,6.58961685673052
"('Lasso_Regression', 'Ridge_Regression', 'Random_Forest', 'Gradient_Boosting', 'CatBoost', 'LightGBM')",0.9892403636671835,4.324150885923607,43.423648611187055,6.589662253195307
"('Lasso_Regression', 'Random_Forest', 'Gradient_Boosting', 'CatBoost', 'LightGBM')",0.9892403605212763,4.324237708149122,43.423661307412445,6.589663216539404
"('Linear_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'LightGBM')",0.9892401379884161,4.321722584395083,43.424559403632664,6.589731360505727
"('Linear_Regression', 'XGBoost', 'Support_Vector_Regressor', 'LightGBM')",0.9892400373446927,4.321752169979089,43.42496558071427,6.589762179374478
"('Lasso_Regression', 'XGBoost', 'LightGBM')",0.9892399383876014,4.322364890941217,43.42536495090011,6.5897924816264215
"('Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'LightGBM')",0.989239890200122,4.3218098393143904,43.42555942551829,6.589807237356665
"('Random_Forest', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting')",0.9892398455697429,4.335196426446989,43.425739544422015,6.5898209038199225
"('Ridge_Regression', 'Random_Forest', 'Gradient_Boosting', 'CatBoost', 'LightGBM')",0.9892394696776847,4.322558001374125,43.4272565663869,6.58993600624368
"('Linear_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9892389257128298,4.3439128303130525,43.429451895112564,6.590102570909846
"('Linear_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.989238918625995,4.343891165923088,43.42948049609977,6.590104740905092
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting')",0.989238902143747,4.3402850689300445,43.42954701501569,6.590109787781665
"('Linear_Regression', 'Ridge_Regression', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9892386043823593,4.3432442280256875,43.430748717886665,6.590200961874126
"('Linear_Regression', 'Ridge_Regression', 'XGBoost', 'Gradient_Boosting', 'MLP_Regressor')",0.9892385252428819,4.343095338983361,43.431068108314776,6.590225194051777
"('Linear_Regression', 'Random_Forest', 'Gradient_Boosting', 'CatBoost', 'LightGBM')",0.9892384639814393,4.322161267617165,43.431315346723025,6.590243951988653
"('Linear_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9892378112310136,4.344118172741982,43.43394971132767,6.59044381747752
"('Linear_Regression', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9892378076574792,4.34411549061404,43.43396413336767,6.590444911640462
"('Random_Forest', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting')",0.9892377137178825,4.335331342800156,43.434343253991116,6.590473674478271
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting')",0.9892375875551439,4.339736199710868,43.43485242049622,6.590512303341541
"('Linear_Regression', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9892374738376213,4.343395322621127,43.43531136070526,6.590547121499494
"('Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9892374726260553,4.3442482764084716,43.43531625033239,6.590547492457087
"('Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9892374699872633,4.344245265852051,43.43532689994712,6.590548300403171
"('Linear_Regression', 'XGBoost', 'Gradient_Boosting', 'MLP_Regressor')",0.9892374061539864,4.343273169309218,43.435584517742136,6.590567844863001
"('Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting')",0.989237206144736,4.340439408169412,43.4363917133702,6.590629083279547
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting')",0.9892371842499798,4.3410838686084805,43.43648007604052,6.590635786935925
"('Ridge_Regression', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting', 'MLP_Regressor')",0.9892371426007242,4.34351603719326,43.436648163751414,6.590648538933889
"('Ridge_Regression', 'XGBoost', 'Gradient_Boosting', 'MLP_Regressor')",0.9892370804910908,4.343382414838304,43.43689882528035,6.590667555360409
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9892363627900633,4.310434822786111,43.43979531697014,6.590887293602443
"('Linear_Regression', 'Ridge_Regression', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9892363625596083,4.310443807014625,43.439796247038785,6.590887364159608
"('XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'LightGBM', 'MLP_Regressor')",0.9892360112765741,4.331929574054627,43.44121395211409,6.590994913676849
"('XGBoost', 'KNN_Regressor', 'LightGBM', 'MLP_Regressor')",0.9892359844136734,4.331830957954841,43.44132236517972,6.591003138004087
"('XGBoost', 'Support_Vector_Regressor', 'LightGBM', 'MLP_Regressor')",0.9892359137954083,4.332361619605867,43.441607365772335,6.591024758394732
"('XGBoost', 'LightGBM', 'MLP_Regressor')",0.9892359103636903,4.332294995066424,43.44162121547066,6.591025809042979
"('Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting')",0.989235862286174,4.340258315308476,43.44181524630112,6.591040528346121
"('Linear_Regression', 'Lasso_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting')",0.9892357908028985,4.3404696798261835,43.44210373789561,6.591062413442586
"('Lasso_Regression', 'Ridge_Regression', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting')",0.9892356258616515,4.3412190746768236,43.44276940637437,6.591112911062469
"('Linear_Regression', 'Lasso_Regression', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9892346661562198,4.3087815700436085,43.446642577376046,6.591406722193377
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9892345794621373,4.308709903467022,43.446992456615405,6.591433262699047
"('Linear_Regression', 'Ridge_Regression', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9892345755867427,4.308661319417502,43.44700809689997,6.591434449108932
"('Linear_Regression', 'Ridge_Regression', 'XGBoost', 'LightGBM')",0.9892345681926236,4.323846122452037,43.44703793802311,6.591436712737452
"('Lasso_Regression', 'Ridge_Regression', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9892345670647934,4.308540110617049,43.44704248971029,6.59143705801021
"('Lasso_Regression', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9892345665228586,4.308525927203244,43.44704467684637,6.591437223917586
"('Ridge_Regression', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9892345561822085,4.308464477132493,43.44708640955413,6.591440389592712
"('Linear_Regression', 'XGBoost', 'LightGBM')",0.9892345416913342,4.323786756061237,43.44714489170065,6.591444825810245
"('Linear_Regression', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9892345094287381,4.308416940778281,43.44727509681097,6.591454702629076
"('Linear_Regression', 'Lasso_Regression', 'XGBoost', 'Support_Vector_Regressor', 'Gradient_Boosting')",0.9892344314658919,4.340276519589884,43.44758973860174,6.591478569987294
"('Ridge_Regression', 'XGBoost', 'LightGBM')",0.9892344112128738,4.323735943567131,43.44767147555926,6.591484770183366
"('Linear_Regression', 'Lasso_Regression', 'XGBoost', 'KNN_Regressor', 'Gradient_Boosting')",0.9892343274686167,4.34140120669022,43.448009449918395,6.591510407328384
"('Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9892343247955752,4.308217674907091,43.448020237756445,6.591511225641389
"('Linear_Regression', 'Lasso_Regression', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9892330143767795,4.307292036342266,43.45330881476408,6.591912379178297
"('Lasso_Regression', 'Ridge_Regression', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9892328948433009,4.307036181478564,43.453791226957826,6.591948970293825
"('Lasso_Regression', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9892328898174612,4.307007319521231,43.45381151019938,6.591950508779581
"('Ridge_Regression', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9892328638292017,4.306936724751019,43.45391639339495,6.5919584641739775
"('Linear_Regression', 'Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9892328041025235,4.306865348535614,43.454157437814075,6.591976747366004
"('Support_Vector_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9892324738526707,4.306465831789904,43.45549025735566,6.592077840662659
"('Lasso_Regression', 'XGBoost', 'Support_Vector_Regressor', 'KNN_Regressor', 'Gradient_Boosting')",0.9892321091859757,4.340432558321813,43.45696197609528,6.592189467551375
"('Linear_Regression', 'Lasso_Regression', 'Ridge_Regression', 'KNN_Regressor', 'Gradient_Boosting', 'CatBoost', 'LightGBM', 'MLP_Regressor')",0.9892312175509014,4.311835452099879,43.46056042932908,6.5924623949878605
